"","Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated","catchsum"
"28750",1973,19,"Bottom otter trawl (side)",6,"witch flounder",44,102,0,0,0,28,41,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",69
"28751",1973,19,"bottom otter trawl",6,"yellowtail flounder",44,1,0,0,0,140,149,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",289
"28752",1973,19,"bottom otter trawl",6,"yellowtail flounder",44,2,0,0,0,10,9,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",19
"28753",1973,19,"bottom otter trawl",6,"yellowtail flounder",44,3,0,0,0,15,11,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",26
"28754",1973,19,"bottom otter trawl",6,"yellowtail flounder",44,101,0,0,0,144,78,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",222
"28755",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",44,1,0,0,51,489,246,12,0,0,0,0,5,68,51,38,"30/7/1996 0:00:00",960
"28756",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",44,2,0,0,5,40,27,1,0,0,0,0,1,5,4,2,"30/7/1996 0:00:00",85
"28757",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",44,3,0,0,5,44,34,2,0,0,0,0,1,10,5,2,"30/7/1996 0:00:00",103
"28758",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",44,101,0,0,55,494,164,5,0,0,0,0,1,29,134,66,"30/7/1996 0:00:00",948
"28759",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",44,102,0,0,0,3,4,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",7
"28760",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",44,1,0,0,243,261,86,12,0,0,0,0,25,0,0,0,"30/7/1996 0:00:00",627
"28761",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",44,2,0,0,21,18,6,1,0,0,0,0,3,0,0,0,"30/7/1996 0:00:00",49
"28762",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",44,3,0,0,27,21,8,1,0,0,0,0,7,0,0,0,"30/7/1996 0:00:00",64
"28763",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",44,101,0,0,1126,409,102,4,0,0,0,0,11,0,0,0,"30/7/1996 0:00:00",1652
"28764",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",44,1,0,0,143,88,166,6,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",403
"28765",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",44,2,0,0,13,7,18,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",39
"28766",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",44,3,0,0,20,15,19,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",55
"28767",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",44,101,0,0,407,161,233,38,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",839
"28768",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,1,0,0,0,0,38,0,0,0,0,0,0,176,297,44,"30/7/1996 0:00:00",555
"28769",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,2,0,0,0,0,4,0,0,0,0,0,0,11,19,3,"30/7/1996 0:00:00",37
"28770",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,3,0,0,0,0,4,0,0,0,0,0,0,11,20,3,"30/7/1996 0:00:00",38
"28771",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,101,0,0,0,0,31,0,0,0,0,0,0,160,472,43,"30/7/1996 0:00:00",706
"28772",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,102,0,0,0,0,24,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",24
"28773",1973,19,"Bottom otter trawl (side)",6,"witch flounder",45,186,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"28774",1973,19,"bottom otter trawl",6,"yellowtail flounder",45,1,0,0,0,0,95,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",95
"28775",1973,19,"bottom otter trawl",6,"yellowtail flounder",45,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",8
"28776",1973,19,"bottom otter trawl",6,"yellowtail flounder",45,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",8
"28777",1973,19,"bottom otter trawl",6,"yellowtail flounder",45,101,0,0,0,0,116,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",116
"28778",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,1,0,0,130,921,2666,801,183,122,434,97,287,422,639,6,"30/7/1996 0:00:00",6708
"28779",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,2,0,0,13,81,210,60,12,10,28,7,21,33,65,1,"30/7/1996 0:00:00",541
"28780",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,3,0,0,20,123,280,82,13,19,29,11,24,53,79,1,"30/7/1996 0:00:00",734
"28781",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,101,0,0,158,716,2324,461,142,81,426,26,260,224,524,5,"30/7/1996 0:00:00",5347
"28782",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,102,0,0,2,13,33,20,4,4,0,0,152,1,15,0,"30/7/1996 0:00:00",244
"28783",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,106,0,0,0,0,3,0,0,0,0,0,1,0,0,0,"30/7/1996 0:00:00",4
"28784",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",45,186,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"30/7/1996 0:00:00",10
"28785",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,1,0,0,431,684,1472,384,9,62,0,54,724,1000,43,12,"30/7/1996 0:00:00",4875
"28786",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,2,0,0,40,54,119,29,1,3,0,4,46,61,4,2,"30/7/1996 0:00:00",363
"28787",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,3,0,0,45,88,171,47,1,3,0,4,52,73,13,3,"30/7/1996 0:00:00",500
"28788",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,101,0,0,740,810,2049,238,3,99,0,42,869,1659,92,17,"30/7/1996 0:00:00",6618
"28789",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,102,0,0,54,15,64,16,0,0,0,0,14,0,0,0,"30/7/1996 0:00:00",163
"28790",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,106,0,0,0,0,11,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",11
"28791",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",45,186,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"28792",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",45,1,0,0,10,112,268,28,0,0,0,103,102,0,0,0,"30/7/1996 0:00:00",623
"28793",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",45,2,0,0,1,10,25,4,0,0,0,8,8,0,0,0,"30/7/1996 0:00:00",56
"28794",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",45,3,0,0,1,18,30,9,0,0,0,8,10,0,0,0,"30/7/1996 0:00:00",76
"28795",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",45,101,0,0,25,83,382,37,0,0,0,112,140,0,0,0,"30/7/1996 0:00:00",779
"28796",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",45,199,0,0,1,0,50,3,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",54
"28797",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,1,0,0,57,375,1119,15,0,24,10,559,2173,3411,3814,127,"30/7/1996 0:00:00",11684
"28798",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,2,0,0,5,34,87,2,0,2,1,45,148,234,282,10,"30/7/1996 0:00:00",850
"28799",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,3,0,0,7,62,104,3,0,2,2,55,182,301,359,11,"30/7/1996 0:00:00",1088
"28800",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,101,0,0,65,107,1019,21,0,23,5,583,1833,2633,3568,67,"30/7/1996 0:00:00",9924
"28801",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,102,0,0,0,0,95,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",95
"28802",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,106,0,0,0,0,219,0,0,0,0,23,56,8,1283,0,"30/7/1996 0:00:00",1589
"28803",1973,19,"Bottom pair trawl (2 boats)",4,"halibut",46,199,0,0,0,0,0,0,0,0,0,0,7,0,9,0,"30/7/1996 0:00:00",16
"28804",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,1,0,0,102,1307,738,87,133,13,146,802,301,217,691,15,"30/7/1996 0:00:00",4552
"28805",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,2,0,0,13,100,62,8,7,1,6,60,23,15,47,1,"30/7/1996 0:00:00",343
"28806",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,3,0,0,17,115,72,11,8,1,6,70,30,23,58,1,"30/7/1996 0:00:00",412
"28807",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,101,0,0,138,1648,752,44,214,44,419,1802,254,248,1315,14,"30/7/1996 0:00:00",6892
"28808",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,106,0,0,0,46,36,0,0,0,0,0,195,0,385,0,"30/7/1996 0:00:00",662
"28809",1973,19,"Bottom pair trawl (2 boats)",5,"halibut",46,199,0,0,0,0,116,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",116
"28810",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,1,0,0,0,30,90,36,0,0,0,52,88,99,358,0,"30/7/1996 0:00:00",753
"28811",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,2,0,0,0,3,11,3,0,0,0,3,5,8,22,0,"30/7/1996 0:00:00",55
"28812",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,3,0,0,0,19,15,4,0,0,0,3,5,11,30,0,"30/7/1996 0:00:00",87
"28813",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,101,0,0,0,29,63,43,0,0,0,38,29,44,255,0,"30/7/1996 0:00:00",501
"28814",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,105,0,0,0,0,0,0,0,0,0,0,0,0,12,0,"30/7/1996 0:00:00",12
"28815",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,106,0,0,0,8,0,0,0,0,0,0,2,0,35,0,"30/7/1996 0:00:00",45
"28816",1973,19,"Bottom pair trawl (2 boats)",6,"halibut",46,199,0,0,0,2,20,11,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",33
"29599",1973,22,"Midwater trawl (side)",4,"14",44,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"29600",1973,22,"Midwater trawl (side)",4,"14",44,103,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"30/7/1996 0:00:00",7
"29601",1973,22,"Bottom otter trawl (side)",4,"witch flounder",45,2,0,0,0,0,0,2,3,0,5,4,1,2,0,0,"30/7/1996 0:00:00",17
"29602",1973,22,"Bottom otter trawl (side)",4,"witch flounder",45,103,0,0,0,0,0,86,124,0,95,38,7,31,0,0,"30/7/1996 0:00:00",381
"29603",1973,22,"Bottom otter trawl (side)",4,"witch flounder",45,106,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"30/7/1996 0:00:00",10
"29612",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"29613",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,102,0,0,0,0,0,19,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",19
"29614",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,2,0,0,18,22,19,10,7,9,21,20,11,22,20,18,"30/7/1996 0:00:00",197
"29615",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,101,0,0,1,1,0,1,0,0,1,1,3,1,1,2,"30/7/1996 0:00:00",12
"29616",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,102,0,0,8,7,9,1,0,0,0,0,0,0,0,1,"30/7/1996 0:00:00",26
"29617",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,103,0,0,636,796,503,209,164,267,399,278,254,530,400,360,"30/7/1996 0:00:00",4796
"29618",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"30/7/1996 0:00:00",1
"29619",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,106,0,0,0,0,0,1,0,0,8,0,4,22,2,8,"30/7/1996 0:00:00",45
"29620",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"30/7/1996 0:00:00",1
"29621",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,114,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",2
"29622",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,144,0,0,0,0,0,0,0,0,1,0,2,0,0,0,"30/7/1996 0:00:00",3
"29623",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,186,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"30/7/1996 0:00:00",2
"29624",1973,22,"Bottom otter trawl (side)",4,"witch flounder",46,199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"29625",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",2
"29626",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,101,0,0,0,0,11,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",11
"29627",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,102,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",6
"29628",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,2,0,0,0,0,12,9,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",21
"29629",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,101,0,0,0,0,10,4,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",14
"29630",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,102,0,0,0,0,61,51,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",112
"29631",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,103,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"29632",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,106,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"29633",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"29634",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"29635",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,144,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"29636",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,186,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",2
"29637",1973,22,"bottom otter trawl",4,"yellowtail flounder",46,188,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",2
"32738",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,1,0,0,0,0,0,0,0,0,0,0,0,0,120,90,"30/7/1996 0:00:00",210
"32739",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"30/7/1996 0:00:00",14
"32740",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,101,0,0,0,0,0,0,0,0,0,0,0,0,19,19,"30/7/1996 0:00:00",38
"32741",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,112,0,0,0,0,0,0,0,0,0,0,0,0,12,11,"30/7/1996 0:00:00",23
"32742",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30/7/1996 0:00:00",1
"32743",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,1,0,0,0,0,0,0,180,0,0,0,0,0,0,0,"30/7/1996 0:00:00",180
"32744",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"30/7/1996 0:00:00",12
"32745",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,101,0,0,0,0,0,0,39,0,0,0,0,0,0,0,"30/7/1996 0:00:00",39
"32746",1974,2,"Bottom otter trawl (side)",3,"witch flounder",44,112,0,0,0,0,0,0,78,0,0,0,0,0,0,0,"30/7/1996 0:00:00",78
"32753",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,1,0,0,850,1628,245,132,1294,406,0,25,0,0,0,50,"30/7/1996 0:00:00",4630
"32754",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,2,0,0,67,153,21,11,101,30,0,3,0,0,0,3,"30/7/1996 0:00:00",389
"32755",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,101,0,0,529,749,102,40,440,93,0,4,0,0,0,9,"30/7/1996 0:00:00",1966
"32756",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,102,0,0,3,9,0,0,4,1,0,0,0,0,0,0,"30/7/1996 0:00:00",17
"32757",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,103,0,0,71,94,6,6,10,5,0,0,0,0,0,5,"30/7/1996 0:00:00",197
"32758",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,106,0,0,4,4,0,0,1,0,0,0,0,0,0,0,"30/7/1996 0:00:00",9
"32759",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,112,0,0,34,111,18,2,82,15,0,0,0,0,0,2,"30/7/1996 0:00:00",264
"32760",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,114,0,0,47,156,15,2,27,13,0,0,0,0,0,0,"30/7/1996 0:00:00",260
"32761",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"32762",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"32763",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,186,0,0,8,24,0,0,3,5,0,0,0,0,0,0,"30/7/1996 0:00:00",40
"32764",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,188,0,0,3,3,0,1,4,1,0,0,0,0,0,0,"30/7/1996 0:00:00",12
"32765",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,199,0,0,11,5,0,0,11,2,0,0,0,0,0,0,"30/7/1996 0:00:00",29
"32766",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,1,0,0,149,66,81,10,0,428,1191,1437,297,1084,964,296,"30/7/1996 0:00:00",6003
"32767",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,2,0,0,16,7,8,1,0,31,75,103,23,75,66,21,"30/7/1996 0:00:00",426
"32768",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,101,0,0,25,22,11,0,0,16,23,12,3,11,6,6,"30/7/1996 0:00:00",135
"32769",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"30/7/1996 0:00:00",1
"32770",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,103,0,0,92,46,19,5,0,134,685,605,118,370,342,114,"30/7/1996 0:00:00",2530
"32771",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,112,0,0,7,5,6,0,0,4,2,0,0,0,1,3,"30/7/1996 0:00:00",28
"32772",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,114,0,0,1,4,5,0,0,24,10,7,1,8,24,2,"30/7/1996 0:00:00",86
"32773",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"30/7/1996 0:00:00",1
"32774",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,118,0,0,0,0,0,0,0,0,3,1,0,3,2,0,"30/7/1996 0:00:00",9
"32775",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,186,0,0,0,0,0,0,0,4,4,2,0,1,2,0,"30/7/1996 0:00:00",13
"32776",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,188,0,0,0,0,0,0,0,1,1,1,0,0,1,1,"30/7/1996 0:00:00",5
"32777",1974,2,"Bottom otter trawl (side)",4,"witch flounder",44,199,0,0,1,1,1,0,0,3,8,6,2,2,2,0,"30/7/1996 0:00:00",26
"32789",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,1,0,0,0,0,0,42,0,0,0,42,0,0,0,85,"30/7/1996 0:00:00",169
"32790",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,2,0,0,0,0,0,4,0,0,0,4,0,0,0,8,"30/7/1996 0:00:00",16
"32791",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,101,0,0,0,0,0,3,0,0,0,12,0,0,0,21,"30/7/1996 0:00:00",36
"32792",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"32793",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,112,0,0,0,0,0,2,0,0,0,3,0,0,0,7,"30/7/1996 0:00:00",12
"32794",1974,2,"bottom otter trawl",3,"yellowtail flounder",44,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"32803",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,1,0,0,284,162,161,42,38,0,0,0,0,0,0,36,"30/7/1996 0:00:00",723
"32804",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,2,0,0,30,16,19,4,4,0,0,0,0,0,0,5,"30/7/1996 0:00:00",78
"32805",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,101,0,0,247,139,118,17,17,0,0,0,0,0,0,27,"30/7/1996 0:00:00",565
"32806",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,102,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"32807",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,103,0,0,7,21,7,1,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",36
"32808",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,106,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",3
"32809",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,112,0,0,1,14,8,2,9,0,0,0,0,0,0,1,"30/7/1996 0:00:00",35
"32810",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,114,0,0,1,5,7,2,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",15
"32811",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",1
"32812",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,188,0,0,3,1,0,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"32813",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,199,0,0,1,2,1,0,0,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"32814",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,1,0,0,0,0,0,0,0,0,0,0,22,38,0,0,"30/7/1996 0:00:00",60
"32815",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,"30/7/1996 0:00:00",5
"32816",1974,2,"bottom otter trawl",4,"yellowtail flounder",44,103,0,0,0,0,0,0,0,0,0,0,2,25,0,0,"30/7/1996 0:00:00",27
"32817",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,1,0,0,649,1789,1376,1129,917,341,0,0,0,4,0,231,"30/7/1996 0:00:00",6436
"32818",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,2,0,0,64,145,105,97,77,25,0,0,0,1,0,17,"30/7/1996 0:00:00",531
"32819",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,101,0,0,590,1619,961,481,327,102,0,0,0,2,0,197,"30/7/1996 0:00:00",4279
"32820",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,102,0,0,3,11,3,3,4,1,0,0,0,0,0,0,"30/7/1996 0:00:00",25
"32821",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,103,0,0,22,128,45,29,10,25,0,0,0,0,0,0,"30/7/1996 0:00:00",259
"32822",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,106,0,0,6,3,2,2,3,0,0,0,0,0,0,0,"30/7/1996 0:00:00",16
"32823",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,112,0,0,26,129,139,125,62,10,0,0,0,0,0,19,"30/7/1996 0:00:00",510
"32824",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,114,0,0,13,177,139,46,32,10,0,0,0,0,0,1,"30/7/1996 0:00:00",418
"32825",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,118,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"32826",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,120,0,0,0,1,0,2,1,0,0,0,0,0,0,0,"30/7/1996 0:00:00",4
"32827",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,186,0,0,10,15,1,2,2,1,0,0,0,0,0,0,"30/7/1996 0:00:00",31
"32828",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,188,0,0,3,3,2,20,6,1,0,0,0,0,0,0,"30/7/1996 0:00:00",35
"32829",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,199,0,0,2,13,15,8,4,1,0,0,0,0,0,26,"30/7/1996 0:00:00",69
"32830",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,1,0,0,0,0,0,0,0,73,0,150,10,686,0,0,"30/7/1996 0:00:00",919
"32831",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,2,0,0,0,0,0,0,0,7,0,11,1,48,0,0,"30/7/1996 0:00:00",67
"32832",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,101,0,0,0,0,0,0,0,8,0,4,0,28,0,0,"30/7/1996 0:00:00",40
"32833",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,103,0,0,0,0,0,0,0,68,0,57,1,256,0,0,"30/7/1996 0:00:00",382
"32834",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,112,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"30/7/1996 0:00:00",2
"32835",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,114,0,0,0,0,0,0,0,9,0,1,0,4,0,0,"30/7/1996 0:00:00",14
"32836",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30/7/1996 0:00:00",1
"32837",1974,2,"bottom otter trawl",5,"yellowtail flounder",44,186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"30/7/1996 0:00:00",1
